Video_ID,Frame_ID,Norm_Torso_Height,Rel_Ball_X,Rel_Ball_Y,Rel_LeftElbow_X,Rel_LeftElbow_Y,LeftElbow_Vis,Rel_RightElbow_X,Rel_RightElbow_Y,RightElbow_Vis,Rel_LeftWrist_X,Rel_LeftWrist_Y,LeftWrist_Vis,Rel_RightWrist_X,Rel_RightWrist_Y,RightWrist_Vis,Rel_LeftAnkle_X,Rel_LeftAnkle_Y,LeftAnkle_Vis,Rel_RightAnkle_X,Rel_RightAnkle_Y,RightAnkle_Vis,Dist_Ball_L_Wrist,Dist_Ball_R_Wrist,Delta_Ball_Y,Delta_Ball_X,Dribble,Crossover,Hand_Touch,Ball_Detected
crossover_02_05_1.mp4,10,0.1557072550058365,-0.0020079384247461,0.1141603783324912,0.0784405022859573,-0.0292019248008728,0.954446256160736,-0.0793964713811874,-0.0173509120941162,0.972555696964264,0.0449898988008499,0.0746768116950988,0.7368587851524353,-0.0391529947519302,0.0770407915115356,0.8279820084571838,0.1403328329324722,0.2240074276924133,0.7664139866828918,-0.1326998025178909,0.2527982592582702,0.844668984413147,0.0613819903415735,0.0525130358607092,0.0051085467691774,-0.0026703268289565,0.0,0.0,1,1.0
crossover_02_05_1.mp4,11,0.1542941033840179,-0.0041989833116531,0.1249997304545508,0.0780626386404037,-0.0259952247142791,0.953392505645752,-0.0782934576272964,-0.0163286626338958,0.97255539894104,0.0438979119062423,0.0792514979839325,0.7247806191444397,-0.0403658300638198,0.0822660028934478,0.8226240873336792,0.1403381079435348,0.2262705266475677,0.750310480594635,-0.1326841861009597,0.2550667226314544,0.833846390247345,0.0663793047853542,0.0559840358965061,0.0108393521220595,-0.0021910448869069,0.0,0.0,1,1.0
crossover_02_05_1.mp4,12,0.1547842174768448,-0.0068926761547724,0.1335639679873431,0.077607974410057,-0.0243999361991882,0.951836109161377,-0.0767484158277511,-0.0182790756225585,0.9724972248077391,0.0420012325048446,0.0819512605667114,0.7053301930427551,-0.0433708876371383,0.0890139937400817,0.817659854888916,0.140450045466423,0.2276886701583862,0.7352849245071411,-0.1325704008340835,0.2565332651138305,0.8234893083572388,0.0710949074920469,0.0575791639257106,0.0085642375327923,-0.0026936928431193,0.0,0.0,1,1.0
crossover_02_05_1.mp4,13,0.1546942293643951,-0.0101168781518936,0.1433137021682881,0.0763705223798751,-0.0213935077190399,0.952773928642273,-0.074072316288948,-0.018222838640213,0.9741766452789308,0.0407042950391769,0.0862381160259246,0.7078964710235596,-0.0456702560186386,0.0955750644207,0.8285841941833496,0.1404840797185897,0.2305295765399933,0.7280552983283997,-0.1325118094682693,0.259301096200943,0.822420597076416,0.0764226025336165,0.0595232745380409,0.0097497341809449,-0.0032242019971211,0.0,0.0,1,1.0
crossover_02_05_1.mp4,14,0.1552906036376953,-0.0143755088249842,0.157769148658823,0.0750731378793716,-0.0179149806499481,0.9539750814437866,-0.0699529200792312,-0.0168672502040863,0.9761788845062256,0.0409063845872879,0.09229376912117,0.7147884368896484,-0.047070637345314,0.1083153784275055,0.8416454792022705,0.1405912190675735,0.2339961230754852,0.7241080403327942,-0.1323469430208206,0.2627418935298919,0.8232224583625793,0.0856919661627945,0.0592844568082801,0.0144554464905349,-0.0042586306730906,0.0,0.0,1,1.0
crossover_02_05_1.mp4,15,0.157424047589302,-0.0166739612817764,0.1726791439233003,0.073121353983879,-0.0172508955001831,0.9569109678268432,-0.0651700943708419,-0.0175338387489318,0.9778528213500975,0.0404966324567794,0.0953546166419982,0.7347940802574158,-0.0481522530317306,0.11453777551651,0.8515003323554993,0.1404090374708175,0.2338809967041015,0.7298378944396973,-0.1324328333139419,0.2635477185249328,0.8299659490585327,0.0961642309161562,0.066115819375618,0.0149099952644772,-0.0022984524567922,0.0,0.0,0,1.0
crossover_02_05_1.mp4,16,0.1601102799177169,-0.0216223021348317,0.1862643851174248,0.0707783997058868,-0.0162681341171264,0.9606617093086244,-0.0597438812255859,-0.018950879573822,0.9794130325317384,0.0405128300189971,0.1000523567199707,0.7588013410568237,-0.0489500164985656,0.1161508560180664,0.8617967367172241,0.1399706304073333,0.2345454096794128,0.7435856461524963,-0.1328512132167816,0.2650104761123657,0.8392744064331055,0.1062698851423921,0.0752509862733533,0.0135852411941245,-0.0049483408530552,0.0,0.0,0,1.0
crossover_02_05_1.mp4,17,0.1608418375253677,-0.0242762943108876,0.2047155735669312,0.0674948990345001,-0.014869600534439,0.9641499519348145,-0.0542002022266387,-0.016929417848587,0.9812453985214232,0.0403226315975189,0.1070544421672821,0.7813544869422913,-0.0468855500221252,0.1192326843738555,0.8746632933616638,0.1395204961299896,0.2358421385288238,0.760769248008728,-0.133297324180603,0.2669943869113922,0.8509564995765686,0.1170927743918442,0.0884222980283354,0.0184511884495064,-0.0026539921760559,0.0,0.0,0,1.0
crossover_02_05_1.mp4,18,0.1626062244176864,-0.0173495908578236,0.2261282040013207,0.0645028054714202,-0.0143085420131683,0.9672278761863708,-0.0493861138820648,-0.0157516300678253,0.9829716682434082,0.0407992303371429,0.1120111644268035,0.8011003136634827,-0.0377604663372039,0.1231334507465362,0.8865763545036316,0.1392887532711029,0.2365348041057586,0.7770665287971497,-0.1335896253585815,0.2681376039981842,0.8627535104751587,0.1280780392089764,0.1049977287175713,0.0214126304343894,0.006926703453064,0.25,0.25,0,1.0
crossover_02_05_1.mp4,19,0.1629511266946792,0.0017670234044392,0.2533919948118704,0.0614457130432128,-0.0148667097091674,0.9700698852539062,-0.0482549667358398,-0.0146094560623168,0.984606146812439,0.0431239008903503,0.1131454706192016,0.8197172284126282,-0.0338640511035919,0.1247869133949279,0.8977212309837341,0.1394389271736145,0.2378405928611755,0.794644296169281,-0.133632630109787,0.2691118121147156,0.874342679977417,0.1462172317598356,0.1334497674664713,0.0272637908105497,0.0191166142622629,0.75,0.75,0,1.0
crossover_02_05_1.mp4,20,0.1637555956840515,0.0216128120819727,0.2713898329823105,0.0588716715574264,-0.016314297914505,0.9728019833564758,-0.0496239513158798,-0.0142329037189483,0.9861097931861876,0.0495813339948654,0.1159680187702179,0.8371451497077942,-0.0303434580564498,0.1246587336063385,0.9078634977340698,0.1401839107275009,0.2391457259654998,0.8126308917999268,-0.13349150121212,0.2693100273609161,0.8856537938117981,0.1579182654127451,0.1556581817020169,0.01799783817044,0.0198457886775334,1.0,1.0,0,1.0
crossover_02_05_1.mp4,21,0.1640031039714813,0.040889416138331,0.2476394880700994,0.0558612048625946,-0.0173795521259307,0.9752655029296876,-0.0495232641696929,-0.0149248540401458,0.987472414970398,0.0527797639369964,0.1170720160007476,0.8528463244438171,-0.0265917479991912,0.1219322383403778,0.9170320630073548,0.1413635909557342,0.2396256625652313,0.8295707702636719,-0.1323674023151397,0.2695523202419281,0.8961210250854492,0.1311077615297972,0.1426745252242523,-0.0237503449122111,0.0192766040563583,0.75,0.75,0,1.0
crossover_02_05_1.mp4,22,0.1648952960968017,0.054653133948644,0.2214185253337577,0.0480978190898895,-0.0182782709598541,0.9771464467048644,-0.0486131906509399,-0.0152459442615509,0.98869389295578,0.0522399842739105,0.1187253892421722,0.866341233253479,-0.0247774422168731,0.1213065087795257,0.925269603729248,0.1418642103672027,0.2402199804782867,0.843882143497467,-0.1319021582603454,0.2700240910053253,0.904941976070404,0.1027214850538949,0.1277952749069418,-0.0262209627363416,0.0137637178103129,0.25,0.25,1,1.0
crossover_02_05_1.mp4,23,0.1645966470241546,0.0499275932709376,0.2223855952421823,0.0427958816289901,-0.0169341266155242,0.9782998561859132,-0.0477219671010971,-0.0143947899341583,0.9897879958152772,0.0499214977025985,0.12067911028862,0.8772775530815125,-0.0251527577638626,0.1234584748744964,0.9326578974723816,0.1419579237699508,0.2413958609104156,0.855829119682312,-0.1318411082029342,0.2714411914348602,0.912443459033966,0.101706485136225,0.124191925082718,0.0009670699084246,-0.0047255406777063,0.25,0.25,1,1.0
crossover_02_05_1.mp4,24,0.1643838584423065,0.0291900207599004,0.2446472265102245,0.0420035570859909,-0.0167555809020996,0.9798924922943116,-0.0468101352453231,-0.0139368176460266,0.990776300430298,0.0379716604948043,0.1197437047958374,0.8884246945381165,-0.0265016704797744,0.1270440816879272,0.9393227696418762,0.1419952362775802,0.2416987419128418,0.8677690625190735,-0.1318971961736679,0.2719124555587768,0.9198200702667236,0.1252118482136975,0.13012326519585,0.0222616312680421,-0.0207375725110372,0.75,0.75,1,1.0
crossover_02_05_1.mp4,25,0.1610175371170044,-0.0006623893976211,0.2753626282568331,0.0422802418470382,-0.0121968686580657,0.981408715248108,-0.0462941378355026,-0.0102713406085968,0.9916512966156006,0.0301156491041183,0.1255317628383636,0.8987953066825867,-0.0274787694215774,0.1353023946285247,0.9452860951423644,0.1424909681081771,0.2451831996440887,0.8769505023956299,-0.1314138919115066,0.2757004201412201,0.9258363842964172,0.1529593929317911,0.1426043031665088,0.0307154017466085,-0.0298524101575215,1.0,1.0,0,1.0
crossover_02_05_1.mp4,26,0.1592468470335006,-0.0225594421227773,0.2539920734034644,0.0420032441616058,-0.0102364122867584,0.982740879058838,-0.0465702712535858,-0.0082920491695404,0.9924156069755554,0.0219909846782684,0.1246869266033172,0.9078391194343568,-0.0354790985584259,0.1417445838451385,0.9505079984664916,0.1424616873264312,0.2471087872982025,0.8834843039512634,-0.1313190162181854,0.2778034508228302,0.9302194714546204,0.1367646208533586,0.1129885677162148,-0.0213705548533686,-0.0218970527251561,0.75,0.75,0,1.0
crossover_02_05_1.mp4,27,0.1592405140399933,-0.0412251124779383,0.2306631467960499,0.0395590215921402,-0.0109668374061584,0.9829476475715636,-0.0468829125165939,-0.0089832544326782,0.9927237629890442,0.0191424041986465,0.1198811531066894,0.9141268134117126,-0.0470916777849197,0.1402891278266906,0.9534969925880432,0.142401710152626,0.2472733259201049,0.8853564262390137,-0.1310871094465255,0.278027594089508,0.9311245679855348,0.126162146444515,0.0905642307601361,-0.0233289266074144,-0.0186656703551609,0.25,0.25,1,1.0
crossover_02_05_1.mp4,28,0.1592502892017364,-0.0495190232992172,0.2166933183316831,0.0396124869585037,-0.011338472366333,0.9818050265312196,-0.0473505407571792,-0.010823369026184,0.9924995303153992,0.0191367417573928,0.1185850501060485,0.917703092098236,-0.0577811747789382,0.1396844983100891,0.9554205536842346,0.1422581821680069,0.2471437454223632,0.8853553533554077,-0.1307483166456222,0.2778016328811645,0.9299150705337524,0.1197449221042024,0.0774507682866485,-0.0139698284643667,-0.0082939108212788,0.0,0.0,1,1.0
crossover_02_05_1.mp4,29,0.1590148508548736,-0.044772790869077,0.2202088545869898,0.0409858673810958,-0.0105413198471069,0.9825843572616576,-0.0470152646303176,-0.0110657811164855,0.992880642414093,0.0227093547582626,0.1198095083236694,0.9239829182624816,-0.0526974648237228,0.137892484664917,0.9586873054504396,0.1423791497945785,0.2469491958618164,0.8876879215240479,-0.1304738372564315,0.2776221632957458,0.9311724305152892,0.1209705282644148,0.0826969480357949,0.0035155362553066,0.0047462324301401,0.25,0.25,1,1.0
crossover_02_05_1.mp4,30,0.1596829146146774,-0.0302570521831512,0.2374865019762957,0.0420000255107879,-0.0110319256782531,0.9838303327560424,-0.0444820821285247,-0.0121145844459533,0.9935045838356018,0.0247142016887664,0.121817409992218,0.9305054545402528,-0.0413295924663543,0.1365728378295898,0.9625737071037292,0.1423723399639129,0.2456424832344055,0.8928965330123901,-0.1304807662963867,0.2759687900543213,0.9346700310707092,0.128067082393064,0.1015193024002692,0.0172776473893059,0.0145157386859258,0.75,0.75,0,1.0
crossover_02_05_1.mp4,31,0.1611572653055191,-0.0047182252009709,0.2580854148776442,0.0433041006326675,-0.01417937874794,0.9851443767547609,-0.041022703051567,-0.0134272873401641,0.9940520524978638,0.0342964679002761,0.1231065094470977,0.9368857741355896,-0.026666983962059,0.1328143179416656,0.9659713506698608,0.1417775899171829,0.2424686849117279,0.9004822373390198,-0.1310875862836837,0.2727281749248504,0.939217448234558,0.1405042746289696,0.127179384094655,0.0205989129013485,0.0255388269821802,1.0,1.0,0,1.0
crossover_02_05_1.mp4,32,0.1632203757762909,0.0223246028025945,0.2602474665200268,0.0474652498960495,-0.0155434310436248,0.986315369606018,-0.0383315533399581,-0.0087798535823822,0.9946048855781556,0.0450143069028854,0.1263199746608734,0.9425422549247742,-0.0136975198984146,0.1303581297397613,0.9692100882530212,0.1419334858655929,0.2392342388629913,0.906300127506256,-0.1315026730298996,0.269375592470169,0.9427171349525452,0.1358359147937038,0.1347918140433749,0.0021620516423825,0.0270428280035655,0.75,0.75,0,1.0
crossover_02_05_1.mp4,33,0.1630745679140091,0.0470646123091379,0.2326246740641417,0.0515012443065643,-0.0171107947826385,0.987086534500122,-0.035806655883789,-0.0065723955631256,0.9950875639915466,0.0567984282970428,0.1286984384059906,0.9465832710266112,-0.0052554905414581,0.1256069242954254,0.9720827341079712,0.1426244080066681,0.2377188503742218,0.909203827381134,-0.1308972537517547,0.2679533660411834,0.9448133707046508,0.1043810788972789,0.1191225920128358,-0.027622792455885,0.0247400095065434,0.25,0.25,1,1.0
crossover_02_05_1.mp4,34,0.1630108058452606,0.0631437768538792,0.2114851642538,0.0538640171289444,-0.01817387342453,0.9875911474227904,-0.0324472337961196,-0.0048573613166809,0.9955376982688904,0.0656297951936721,0.1258721947669983,0.9501100182533264,-0.0002247244119644,0.1242974996566772,0.9747973084449768,0.143294408917427,0.2368682026863098,0.9138294458389282,-0.1302941292524337,0.2673362493515014,0.9474104642868042,0.0856490562209171,0.1077833744627603,-0.0211395098103417,0.0160791645447413,0.0,0.0,1,1.0
crossover_02_05_1.mp4,35,0.1647493243217468,0.062589078148206,0.2059992854241972,0.0546621531248092,-0.020816832780838,0.9881450533866882,-0.0308456271886825,-0.0055116713047027,0.9959423542022704,0.0634969323873519,0.1226536333560943,0.9536226391792296,7.762014865875244e-05,0.1226741373538971,0.9772198796272278,0.1435533612966537,0.2344096004962921,0.9172862768173218,-0.130161240696907,0.2647734582424164,0.9491769075393676,0.0833505963864494,0.104166994207218,-0.0054858788296028,-0.0005546987056732,0.0,0.0,1,1.0
crossover_02_05_1.mp4,36,0.16462042927742,0.0479772408803303,0.2219374998852058,0.0543071031570434,-0.0211455523967742,0.9888081550598145,-0.0308883190155029,-0.0042580664157867,0.9963051676750184,0.0580434203147888,0.1210456192493438,0.9573534727096558,-0.0049625933170318,0.1238006651401519,0.979383945465088,0.1437693238258361,0.2340653836727142,0.9195743203163148,-0.1301778852939605,0.263335257768631,0.9505051374435424,0.1013927982977476,0.11150544551107,0.0159382144610086,-0.0146118372678756,0.25,0.25,1,1.0
crossover_02_05_1.mp4,37,0.1643881946802139,0.0209949771563212,0.2540526829383991,0.0540921092033386,-0.0210552513599395,0.9893999695777892,-0.0323080122470855,-0.0045042335987091,0.99663245677948,0.0503886342048645,0.1204399168491363,0.960552453994751,-0.0078693330287933,0.1319901645183563,0.9813074469566344,0.1436564922332763,0.2341909110546112,0.9223824143409728,-0.1301984190940857,0.2621987760066986,0.9519620537757874,0.1368077422396533,0.1254288914305862,0.0321151830531932,-0.0269822637240091,0.75,0.75,0,1.0
crossover_02_05_1.mp4,38,0.1641279309988021,-0.0054245332876841,0.2664136089660504,0.0532908141613006,-0.0206886231899261,0.990164041519165,-0.0350831747055053,-0.004991739988327,0.9968919157981871,0.039733737707138,0.1204878985881805,0.963969111442566,-0.0241722166538238,0.1369660198688507,0.982836663722992,0.1426948010921478,0.2340297400951385,0.9252792000770568,-0.1310149133205413,0.2621321976184845,0.9539012908935548,0.1527533383875054,0.130798142015376,0.0123609260276512,-0.0264195104440053,1.0,1.0,0,1.0
crossover_02_05_1.mp4,39,0.1638469994068145,-0.0297544002532959,0.240920028200856,0.0524141788482666,-0.0182975828647613,0.9907308220863342,-0.0400704443454742,-0.0052295625209808,0.9970741868019104,0.0319156050682067,0.1201510727405548,0.9665675163269044,-0.0389419794082641,0.1415536105632782,0.9838787913322448,0.1422992944717407,0.2339575588703155,0.9297813177108764,-0.1307548284530639,0.2622084319591522,0.9565920829772948,0.1356035772364666,0.0997902628759657,-0.0254935807651943,-0.0243298669656117,0.75,0.75,0,1.0
crossover_02_05_1.mp4,40,0.1634585261344909,-0.0461959818998972,0.2253085915689114,0.0507020056247711,-0.0178844034671783,0.9910541772842408,-0.0437497496604919,-0.0066872537136077,0.9971546530723572,0.0304746925830841,0.1208654940128326,0.9686606526374816,-0.0507614314556121,0.1390747725963592,0.9846130609512328,0.1416313350200653,0.2339271605014801,0.9339146614074708,-0.1309246122837066,0.2623233497142792,0.9589586853981018,0.1295637022965301,0.086354587974448,-0.0156114366319445,-0.0164415816466013,0.25,0.25,1,1.0
crossover_02_05_1.mp4,41,0.1625798046588897,-0.0443972686926523,0.2261007156636979,0.0504024922847747,-0.0164173543453216,0.9914928078651428,-0.0457914173603057,-0.007836490869522,0.9973021149635316,0.0314824879169464,0.1226387917995452,0.9708691239356996,-0.0494658350944519,0.1377495229244232,0.9856632351875304,0.1415307819843292,0.2339056432247162,0.9365056157112122,-0.1306735873222351,0.2623896896839142,0.960427701473236,0.128304743298148,0.0884964610807794,0.0007921240947864,0.0017987132072448,0.25,0.25,1,1.0
crossover_02_05_1.mp4,42,0.1618792712688446,-0.021792733669281,0.2415006496288158,0.0510138869285583,-0.0153417587280273,0.9920150637626648,-0.0475119054317474,-0.0081248879432678,0.9974914789199828,0.0336869955062866,0.1228896975517273,0.9730960726737976,-0.0435146391391754,0.1371387839317321,0.9868053793907166,0.1414484977722168,0.2337088584899902,0.9383584260940552,-0.1305341720581054,0.2622402906417846,0.9612817764282228,0.1309448674138384,0.1065984999379407,0.0153999339651178,0.0226045350233713,0.75,0.75,0,1.0
crossover_02_05_1.mp4,43,0.1613525599241256,,,0.0525696277618408,-0.0152938961982727,0.9924135804176332,-0.0481948852539062,-0.0084460377693176,0.997688889503479,0.0417138934135437,0.1229395866394043,0.97495698928833,-0.0367037653923034,0.1364101767539978,0.9879549145698548,0.1415443420410156,0.2340521812438964,0.9394209384918212,-0.130726009607315,0.2617486119270324,0.9620699882507324,,,0.0,0.0,1.0,1.0,0,0.0
crossover_02_05_1.mp4,44,0.1611712127923965,0.0369757533073424,0.254399874916783,0.0542047023773193,-0.0158182978630065,0.9928731322288512,-0.0478312373161315,-0.0090415477752685,0.9978750348091124,0.0520309209823608,0.1237123608589172,0.976936399936676,-0.0261160433292388,0.1338000297546386,0.9890482425689696,0.1418160200119018,0.2338704466819763,0.9421095252037048,-0.1305710077285766,0.2612367868423462,0.9639877676963806,0.131551831626731,0.1361061991827152,0.0128992252879672,0.0587684869766235,0.75,0.75,0,1.0
crossover_02_05_1.mp4,45,0.1636461466550827,0.0575153897205988,0.2236181279023488,0.0545354038476944,-0.0184856951236724,0.992942214012146,-0.0469724982976913,-0.0117368400096893,0.998008906841278,0.0579944401979446,0.1208416521549224,0.977867305278778,-0.0200629085302352,0.1267370879650116,0.9899193048477172,0.1421578675508499,0.2315333783626556,0.9408940076828004,-0.1302026063203811,0.2585643231868744,0.9636550545692444,0.1027775921902296,0.1241141742865628,-0.0307817470144342,0.0205396364132564,0.25,0.25,1,1.0
crossover_02_05_1.mp4,46,0.1653876900672912,0.0601606031258901,0.2135866260087048,0.0544082820415496,-0.0205977857112884,0.9931512475013732,-0.0468271672725677,-0.0136963427066802,0.9981483817100524,0.0575561821460723,0.1187277734279632,0.9792814254760742,-0.0187879204750061,0.1228728592395782,0.990764319896698,0.1422003209590912,0.2298080027103424,0.9415379762649536,-0.1301696300506591,0.2565303742885589,0.964145839214325,0.0948945990116138,0.1202574607257477,-0.0100315018936439,0.0026452134052912,0.25,0.25,1,1.0
crossover_02_05_1.mp4,47,0.1654030382633209,0.0458964129288991,0.2311743517716725,0.0543523132801055,-0.020311564207077,0.9935750365257264,-0.0465310215950012,-0.0141582190990448,0.9982900619506836,0.0559950172901153,0.1181980073451995,0.9808700680732728,-0.0206116139888763,0.1225385963916778,0.9915198683738708,0.1422406733036041,0.2294763028621673,0.9446254968643188,-0.1301726996898651,0.2561161816120147,0.966078281402588,0.1134267878854612,0.1273775686354453,0.0175877257629677,-0.0142641901969909,0.75,0.75,0,1.0
crossover_02_05_1.mp4,48,0.1649882346391677,0.0176485349734624,0.2637464774979485,0.0545136183500289,-0.0198859572410583,0.994009792804718,-0.0467783659696579,-0.0140105485916137,0.9984307289123536,0.0386693328619003,0.1152225136756897,0.9823175072669984,-0.0262653082609176,0.1255455017089843,0.992262065410614,0.1424078196287155,0.2296009659767151,0.9479478597640992,-0.1299829632043838,0.256207525730133,0.968143343925476,0.1500041391873644,0.1450101214972098,0.0325721257262759,-0.0282478779554367,1.0,1.0,0,1.0
crossover_02_05_1.mp4,49,0.1626917570829391,-0.0064576675494512,0.251121539760519,0.0540487915277481,-0.0176132023334503,0.9942444562911988,-0.0473000854253768,-0.0121733248233795,0.9985324144363404,0.0244010239839553,0.1132848560810089,0.9831135272979736,-0.0350994616746902,0.1303895413875579,0.992825448513031,0.1420860439538955,0.2310600578784942,0.9484810829162598,-0.1302467435598373,0.2581744492053985,0.9685325026512146,0.1412487529535013,0.1240829069688538,-0.0126249377374295,-0.0241062025229136,0.75,0.75,0,1.0
crossover_02_05_1.mp4,50,0.1614210903644561,-0.0312636872132619,0.2337148416925359,0.0520692765712738,-0.0169337093830108,0.9944324493408204,-0.047326385974884,-0.011317104101181,0.9985864758491516,0.0184857547283172,0.1081409156322479,0.9836279153823853,-0.040289282798767,0.1331239640712738,0.99313223361969,0.1419444978237152,0.2317214906215667,0.9501411318778992,-0.1301956176757812,0.2591801583766937,0.969342052936554,0.135069677869214,0.1009949802529256,-0.017406698067983,-0.0248060196638107,0.25,0.25,1,1.0
